time,latitude,longitude,msl,u10,v10,ws,t2m,skt,istl1,istl2,istl3,istl4,sst,d2m,tcwv,tclw,tciw,ssrd,strd,e,tp,sf,fal,ci,6.9GHzH,6.9GHzV,7.3GHzH,7.3GHzV,10.7GHzH,10.7GHzV,18.7GHzH,18.7GHzV,23.8GHzH,23.8GHzV,36.5GHzH,36.5GHzV,89.0GHzH,89.0GHzV,Earth Incidence,Earth Azimuth,scanpos
2014-02-21T06:00:00Z,45,-45,1003.5,15.22,8.55,17.46,279.84,283.44,271.46,271.46,271.46,271.46,283.44,278.2,7.5945,0.13663,0.030538,0,349.61,-0.749,2.25,0,0.06,0,94.74,168.77,96.19,169.48,104.34,177.15,127.1,194.43,152.16,207.88,167.79,218.73,222.39,251.46,54.81,-17.67,175
2014-02-21T18:00:00Z,45,-45,1005.4,18.83,-1.04,18.86,277.44,283.3,271.46,271.46,271.46,271.46,283.3,275.78,8.4002,0.04982,0.035514,252.21,320.97,-2.475,0.154,0,0.06,0,100.04,172.91,101.63,173.79,110.5,181.14,136.33,198.36,163.27,211.94,181.39,223.49,238.06,255.5,55.13,-118.42,14
2014-02-22T06:00:00Z,45,-45,1017.2,11.82,-9.81,15.35,276.73,283.3,271.46,271.46,271.46,271.46,283.3,274.96,7.2943,0.03226,0.027258,0,298.5,-2.352,0.452,0,0.06,0,93.45,169.04,94.84,169.72,102.61,177.61,126.23,194.77,152.48,208.77,168.54,219.7,225.2,252.03,54.92,51.55,48
2014-02-22T15:00:00Z,45,-45,1023.5,7.45,-6.83,10.11,275.83,283.28,271.46,271.46,271.46,271.46,283.28,273.22,5.3335,0.01115,0.007352,218.22,752.21,-5.103,0.574,0,0.06,0,82.16,163.33,83,163.87,88.07,171.06,103.38,185.98,123.03,197.55,137.88,209.42,183.79,240.55,55.18,143.07,157
2014-02-23T06:00:00Z,45,-45,1004,12.22,10.51,16.11,284.83,283.28,271.46,271.46,271.46,271.46,283.28,283.85,27.7092,1.1346,0.13414,0,345.74,-0.66,7.732,0,0.06,0,93.81,168.3,95.8,169.59,109.04,180.31,158.22,212.19,207.97,238.77,214.92,243.49,265.64,269.93,54.82,-1.87,146
2014-02-23T15:00:00Z,45,-45,1008.4,14.11,-1.45,14.18,278.64,283.21,271.46,271.46,271.46,271.46,283.21,275.11,5.2695,0.00008,0.039247,170.7,837.77,-2.077,9.436,0,0.06,0,86.67,165.71,87.87,166.42,93.2,173.03,109.43,187.17,130.44,198.39,141.91,208.31,185.21,238.87,55.22,-150.11,61
2014-02-24T15:00:00Z,45,-45,1017,3.64,5.53,6.62,281.18,283.1,271.46,271.46,271.46,271.46,283.1,273.83,8.4641,0,0.000113,294.04,614.73,-4.656,0,0,0.06,0,80.75,162.67,81.76,163.17,86.12,169.7,104.35,186.13,132.14,201.49,136.32,208.71,186.67,243.17,55.11,122.29,187
2014-02-25T06:00:00Z,45,-45,995.3,1.51,13.12,13.21,285.57,283.1,271.46,271.46,271.46,271.46,283.1,284.13,24.1087,0.16931,0.055647,0,357.24,-0.038,1.655,0,0.06,0,89.16,167.19,90.56,168.36,99.15,176.83,135.35,202,182.66,227.02,180.77,228.08,254.04,267.34,54.83,12.63,119
2014-02-25T15:00:00Z,45,-45,990.7,14.23,-1.85,14.35,279.7,283.3,271.46,271.46,271.46,271.46,283.3,276.84,11.7756,0.03496,0.024204,60.63,908.02,-0.038,6.342,0,0.06,0,90.65,169.06,91.9,169.5,98.83,176.6,120.34,192.63,149.53,207.97,155.08,214.11,209.27,247.17,55.24,-170.79,91
2014-02-26T15:00:00Z,45,-45,1010.2,7,9.72,11.98,280.73,282.92,271.46,271.46,271.46,271.46,282.92,276.4,13.9898,0.20292,0.283776,217.87,651.81,-5.727,0.86,0,0.06,0,92.72,168.91,94.88,169.84,109.12,180.94,151.22,207.84,187.81,226.95,203.38,235.72,241.05,253.44,54.99,95.15,227
2014-02-27T06:00:00Z,45,-45,1020,3.58,1.25,3.79,277.42,282.93,271.46,271.46,271.46,271.46,282.92,271.51,12.3931,0.02939,0.011197,0,249.3,-1.019,0,0,0.06,0,81.06,162.23,81.88,162.67,85.98,169.29,103.59,185.56,131.78,201.35,135.05,208.25,185.16,242.35,54.86,26.61,93
2014-02-28T06:00:00Z,45,-45,1006.9,6.69,3.67,7.63,284.02,283.54,271.46,271.46,271.46,271.46,283.54,283.54,32.7576,0.85923,0.216253,0,363.86,0.109,5.074,0,0.06,0,98.06,172.49,100.59,173.76,126.65,191.49,196.38,233.76,238.25,255.61,245.02,258.45,256.53,261.52,54.81,-27.15,192
2014-03-01T06:00:00Z,45,-45,1018.4,15.17,-2.46,15.37,276.19,283.28,271.46,271.46,271.46,271.46,283.28,271.23,4.235,0.00008,0.00984,0,256.22,-2.484,0,0,0.06,0,94.81,172.33,96.08,173.29,102.36,179.9,117.35,191.83,133.78,200.96,150.2,212.3,190.84,239.97,54.89,42.58,64
2014-03-01T15:00:00Z,45,-45,1026.2,15.07,-2.76,15.32,274.69,283.79,271.46,271.46,271.46,271.46,283.79,269.99,4.8624,0.00718,0.023752,263.79,647.7,-7.045,0,0,0.06,0,91.85,171.02,93.11,171.49,99.9,178.98,118.73,193.31,139.86,204.32,158.44,216.54,208.09,246.28,55.21,152.18,144
2014-03-02T06:00:00Z,45,-45,1029.5,4.4,-2.72,5.17,274.25,283.79,271.46,271.46,271.46,271.46,283.79,268.86,5.7468,0.00194,0.023752,0,241.99,-1.564,0,0,0.06,0,81.86,162.93,83.13,163.65,87.31,170.02,103.49,184.82,126.06,197.78,138.48,208.9,187.62,242.5,54.81,-9.45,160
2014-03-02T18:00:00Z,45,-45,1018.5,-6.81,5.61,8.83,279.26,283.94,271.46,271.46,271.46,271.46,283.94,276.16,19.2731,0.14035,0.411695,264.62,297.65,-0.922,0.888,0,0.06,0,81.73,163.97,82.43,164.29,87.31,171.18,110.92,190.03,151.19,211.21,143.7,212.23,202.93,244.09,55.19,-137.11,42
2014-03-03T03:00:00Z,45,-45,1004.4,-5.64,-5.98,8.22,282.41,283.94,271.46,271.46,271.46,271.46,283.94,280.46,22.4406,0.04197,0.18843,273.41,826.56,-2.008,11.014,0,0.06,0,85.37,165.53,86.47,166.01,94.49,174.22,130.85,199.24,180.48,225.42,177.4,226.57,248.77,262.88,54.95,63.68,27
2014-03-03T15:00:00Z,45,-45,1010.1,7.61,-1.49,7.76,278.63,283.72,271.46,271.46,271.46,271.46,283.72,276.31,11.9786,0.04087,0.001697,247.75,855.58,-1.309,0.403,0,0.06,0,82.17,164.52,83.26,165.07,88.13,171.93,110.48,190.05,145.62,208.79,142.5,211.8,201.91,248.26,55.15,132.68,172
2014-03-04T06:00:00Z,45,-45,1003.8,10.59,11.56,15.68,284.43,283.72,271.46,271.46,271.46,271.46,283.72,281.48,25.2982,0.57212,0.075327,0,321.92,-0.833,0.811,0,0.06,0,94.09,170.69,95.97,171.64,108.81,182.24,153.38,211.02,200.32,235.44,207.44,240.24,257.83,266.11,54.82,5.69,132
2014-03-04T15:00:00Z,45,-45,1013.6,7.81,-5.99,9.84,273.69,283.11,271.46,271.46,271.46,271.46,283.12,270.85,15.1301,0.09103,0.242946,58.78,820.66,-3.154,4.853,0.79,0.06,0,84.69,165.61,85.88,165.86,92.11,173.35,117.59,192.04,156.44,212.4,154.41,214.8,212.74,244.76,55.24,-161.08,77
2014-03-05T15:00:00Z,45,-45,1023.6,9.13,-4.19,10.04,270.99,282.97,271.46,271.46,271.46,271.46,282.97,268.64,5.2142,0.00625,0.023073,255.42,677.19,-5.082,0.32,0.1942,0.06,0,86.05,166.99,87.18,167.44,93.73,175,113.9,191.41,137.79,204.38,156.84,216.95,212.06,247.93,55.06,110.03,205
2014-03-06T06:00:00Z,45,-45,1022.3,10.75,0.13,10.75,274.76,282.97,271.46,271.46,271.46,271.46,282.97,269.19,7.0077,0.00735,0.040604,0,256,-1.92,0.392,0.2705,0.06,0,86.94,166.03,88.15,166.71,95.22,174.33,117.42,191.34,142.73,204.93,162.25,218.11,216.5,250.03,54.84,19.64,106
2014-03-06T15:00:00Z,45,-45,1016.9,-0.37,2.69,2.71,275.32,283.05,271.46,271.46,271.46,271.46,283.05,270.96,10.2761,0.0505,0.382402,131.87,678.39,-3.769,1.638,0.8623,0.06,0,81.53,164.25,82.55,164.99,88.82,172.75,112.92,191.65,145.58,209.03,155.1,218.13,216.12,250.04,55.25,179.48,105
2014-03-07T06:00:00Z,45,-45,1010.4,9.37,-11.18,14.59,272.57,283.05,271.46,271.46,271.46,271.46,283.05,271.8,3.3001,0.02356,0.045694,0,302.24,-2.456,0.921,0.6218,0.06,0,90.86,168.08,92.96,168.92,99.3,175.63,117.84,189.98,135.69,199.27,159.89,214.07,208.61,244.51,54.82,-39.82,214
2014-03-08T06:00:00Z,45,-45,1020.2,13.33,1.42,13.41,276.04,282.97,271.46,271.46,271.46,271.46,282.97,271.84,4.962,0.00895,0.006221,0,233.84,-1.882,0,0,0.06,0,86.65,166.66,87.85,167.36,93.02,173.84,108.49,187.64,127.88,198.53,143.26,209.87,188.25,240.35,54.87,34.28,79
2014-03-08T15:00:00Z,45,-45,1020.6,11.24,0.83,11.27,276.93,283.31,271.46,271.46,271.46,271.46,283.31,271.92,4.9768,0.01148,0.009501,328.61,636.87,-5.134,0.077,0,0.06,0,85.87,166.79,86.92,167.37,92.68,174.15,109.62,188.63,129.61,199.46,147.52,212.32,197.84,244.65,55.23,161.25,131
2014-03-09T06:00:00Z,45,-45,997.6,-9.55,15.56,18.26,282.75,283.31,271.46,271.46,271.46,271.46,283.31,281.47,24.0398,0.58791,0.608269,0,329.56,-0.93,5.168,0,0.06,0,98.77,172.64,101.13,173.94,116.66,185.32,163.56,214.39,207.22,237.2,215.51,240.95,239.36,248.43,54.81,-17.74,175
2014-03-09T18:00:00Z,45,-45,980.9,12.12,-0.77,12.14,280.48,283.59,271.46,271.46,271.46,271.46,283.59,279.39,15.2334,0.11054,0.002149,166.54,372.22,0.148,1.423,0,0.06,0,90.56,168.52,91.8,169.03,98.32,175.78,124.87,194.49,164.2,214.79,155.81,213.36,218.88,251.66,55.14,-119.04,15
2014-03-10T06:00:00Z,45,-45,999.8,7.47,-2.77,7.97,276.28,283.59,271.46,271.46,271.46,271.46,283.59,274.37,11.1187,0.05396,0.062885,0,326.21,-1.294,0.099,0,0.06,0,83.96,164.39,85,164.96,90.81,171.97,112.6,189.51,143.25,206.3,151.61,214.6,214.85,251.59,54.92,52.11,47
2014-03-10T15:00:00Z,45,-45,1002.7,3.71,-0.18,3.71,276.43,284.27,271.46,271.46,271.46,271.46,284.27,273.57,12.5309,0.07271,0.201776,207.59,787.52,-2.574,0.579,0,0.06,0,81.76,164.15,82.61,164.8,88.1,171.87,110.35,189.98,144.03,207.88,147.35,213.98,207.47,247.09,55.18,142.46,158
2014-03-11T06:00:00Z,45,-45,1008.1,5.51,-7.49,9.3,274.17,284.27,271.46,271.46,271.46,271.46,284.27,272.41,5.5734,0.02939,0.043884,0,301.65,-1.612,0.088,0,0.06,0,82.14,162.96,83.24,163.6,88.3,170.36,105.46,185.51,126.85,197.74,143.38,210.49,194.63,243.49,54.82,-1.91,146
2014-03-11T15:00:00Z,45,-45,1015.5,3.98,-5.86,7.09,273.55,284.03,271.46,271.46,271.46,271.46,284.04,269.71,4.9731,0.00296,0.012102,324.42,724.45,-4.169,0.303,0.116,0.06,0,81.58,164.04,82.52,164.49,87.05,171.11,102.41,185.5,121.67,196.42,138.44,209.71,184.63,241.41,55.22,-150.02,61
2014-03-12T15:00:00Z,45,-45,1014.5,-5.53,11.62,12.87,282.38,283.94,271.46,271.46,271.46,271.46,283.93,277.61,15.1227,0.02483,0.128938,247.4,715.91,-3.253,1.081,0,0.06,0,88.77,167.22,89.97,167.88,97.47,175.36,125.69,194.77,163.63,214.52,161.71,215.85,219.3,247.73,55.11,122.31,187
2014-03-13T06:00:00Z,45,-45,1015.6,3.8,-3.59,5.23,281.44,283.93,271.46,271.46,271.46,271.46,283.93,280.33,12.414,0.0027,0.012102,0,317.75,-0.108,0.204,0,0.06,0,80.65,162.24,81.87,162.91,86.53,169.62,108.1,187.97,142.15,206.89,142.5,211.93,205.04,250.68,54.83,12.11,120
2014-03-13T15:00:00Z,45,-45,1020.8,0.09,5.03,5.03,280.86,283.91,271.46,271.46,271.46,271.46,283.91,280.25,14.0009,0.01883,0.000452,371.65,739.38,-0.551,0.204,0,0.06,0,80.41,163.66,81.26,164.08,85.81,170.8,108.5,189.54,146.28,209.66,139.3,211.35,199.73,249.55,55.25,-170.74,91
2014-03-14T15:00:00Z,45,-45,1017.5,0.15,11.23,11.23,287.02,284.42,271.46,271.46,271.46,271.46,284.42,285.46,19.4736,0.00008,0,393.18,772.83,0.69,0,0,0.06,0,82.96,163.99,83.98,164.34,90.03,171.77,120.6,194.23,166.98,219.38,154.05,216.46,226.34,258.5,54.99,94.65,228
2014-03-15T06:00:00Z,45,-45,1010.9,-1.87,11.76,11.91,287.09,284.42,271.46,271.46,271.46,271.46,284.42,285.45,19.5769,0.02964,0.002488,0,325.98,0.362,0,0,0.06,0,83.54,163.94,84.48,164.6,90.24,171.76,119.33,193.68,164.56,218.12,151.02,214.66,219.93,255.01,54.86,26.64,93
2014-03-15T15:00:00Z,45,-45,1006.8,3.83,1.11,3.99,284.12,284.5,271.46,271.46,271.46,271.46,284.5,284.12,30.3133,1.30358,0.405701,48.73,866,0.744,7.412,0,0.06,0,97.19,172.5,99.35,173.77,119.13,187.55,182.23,225.69,228.92,249.94,244.36,257.69,253.59,258.5,55.24,170.42,118
2014-03-16T06:00:00Z,45,-45,1011.7,13.58,-6.68,15.13,277.31,284.5,271.46,271.46,271.46,271.46,284.5,276.29,11.2491,0.18088,0.105638,0,327.5,-2.126,0.287,0,0.06,0,91.37,168.32,93.1,169.25,100.77,176.53,126.24,194.57,155.76,210.01,172.83,221.33,236.81,257.21,54.81,-27.75,193
2014-03-17T06:00:00Z,45,-45,1015.4,8.19,11.41,14.04,284.87,284.42,271.46,271.46,271.46,271.46,284.42,282.13,21.2241,0.22412,0.045354,0,314.94,-0.821,0.971,0,0.06,0,88.71,168.6,89.96,169.22,96.65,176.73,126.54,197.9,169.72,220.48,160.94,218.85,227.74,255.94,54.89,42.03,65
2014-03-17T15:00:00Z,45,-45,1018,8.7,4.12,9.62,283.65,284.94,271.46,271.46,271.46,271.46,284.94,281.83,15.969,0.0255,0.049313,224.61,827.25,-1.419,2.217,0,0.06,0,83.87,165.29,84.69,165.87,90.19,172.72,114.54,191.38,152.04,211.23,147.32,212.87,208.76,250.63,55.21,152.09,144
2014-03-18T06:00:00Z,45,-45,1008.5,8.48,15.81,17.94,286.74,284.94,271.46,271.46,271.46,271.46,284.94,284.47,23.7999,0.12599,0.275293,0,361.06,-0.023,2.818,0,0.06,0,90.65,169.12,92.08,170,98.76,177.11,128.45,198.17,173.08,221.6,159.84,217.33,224.61,253.53,54.81,-9.51,160
2014-03-18T18:00:00Z,45,-45,1009.5,10.73,-4.74,11.73,276.36,284.97,271.46,271.46,271.46,271.46,284.97,274.16,13.3268,0.02297,0.363061,78.83,341.43,-1.359,6.568,0,0.06,0,91.18,169.01,92.88,169.9,104.45,179.64,145.79,205.96,191.7,229.49,198.41,233.75,238.85,249.94,55.19,-137.1,42
2014-03-19T03:00:00Z,45,-45,1014.9,12.26,-3.73,12.81,275.23,284.97,271.46,271.46,271.46,271.46,284.97,272.08,4.7234,0.01528,0.021376,120.64,774.01,-5.006,6.728,0,0.06,0,88.97,168.36,90.21,169.11,97.87,176.82,120.9,194.06,144.11,206.84,170.45,222.63,230.17,255.08,54.95,63.04,28
2014-03-19T15:00:00Z,45,-45,1020.4,9.53,-5.58,11.04,276.58,284.72,271.46,271.46,271.46,271.46,284.72,271.63,5.2486,0.01292,0.028728,353.6,711.23,-5.959,0.833,0,0.06,0,88.15,168.57,88.96,169.07,97.02,177.31,121.83,195.86,146.6,208.96,173.68,224.97,233.53,256.47,55.15,132.7,172
2014-03-20T06:00:00Z,45,-45,1025.3,6.07,-5.07,7.91,274.47,284.72,271.46,271.46,271.46,271.46,284.72,271.08,4.5487,0.00507,0.00509,0,263.28,-1.756,0,0,0.06,0,83.61,164.4,84.74,165.2,90.62,172.02,110.16,188.39,132.88,201.06,154.45,215.81,211.8,250.09,54.82,5.14,133
2014-03-20T15:00:00Z,45,-45,1027.3,2.52,-2.68,3.68,274.83,284.53,271.46,271.46,271.46,271.46,284.53,269.76,6.4295,0.01182,0.015382,354.65,703.31,-3.832,0,0,0.06,0,79.9,163.78,80.81,164.44,84.71,170.83,100.04,185.39,123.72,198.75,132.37,208.7,179.22,241.95,55.24,-161.1,77
2014-03-21T15:00:00Z,45,-45,1019.9,-8.46,6.71,10.8,282.03,283.61,271.46,271.46,271.46,271.46,283.61,276.87,9.6475,0.01157,0.015382,410.62,692.18,-3.017,0,0,0.06,0,83.5,164.81,84.43,165.25,89.33,172.01,107.9,187.22,135.73,202.2,140.82,208.79,194.15,243.92,55.06,110.01,205
2014-03-22T06:00:00Z,45,-45,1007.7,-2.99,6.39,7.05,284.37,283.61,271.46,271.46,271.46,271.46,283.61,283.45,19.235,0.22243,0.102924,0,360.82,-0.127,0.419,0,0.06,0,86.23,165.63,87.52,166.32,95.49,174.46,129.66,198.6,174.32,222.49,176.63,226.32,248.49,264.99,54.84,19.6,106
2014-03-22T15:00:00Z,45,-45,1005.9,7.46,-5.18,9.08,279.55,283.85,271.46,271.46,271.46,271.46,283.85,277.52,18.5596,0.15783,0.14104,70.84,892.99,-0.406,3.232,0,0.06,0,82.62,165.04,83.57,165.55,88.29,172.31,107.07,188.38,136.34,204.21,138.68,209.87,190.34,243.86,55.24,179.5,105
2014-03-23T06:00:00Z,45,-45,1012.1,12.9,-1.62,13,277.43,283.85,271.46,271.46,271.46,271.46,283.85,275.42,6.4591,0.03538,0.016061,0,275.88,-1.819,0,0,0.06,0,89.51,167.16,91.79,168.21,96.89,174.44,116.01,189.03,139.82,201.78,151.71,210.86,201.95,243.2,54.82,-39.74,214
2014-03-24T06:00:00Z,45,-45,1014.7,7.1,1.57,7.27,280.06,284,271.46,271.46,271.46,271.46,284,275.17,9.9612,0.02474,0.016852,0,296.62,-1.241,0,0,0.06,0,82.8,163.79,83.69,164.53,88.28,170.97,104.06,185.57,127.7,198.85,136.97,208.04,184.16,240.11,54.87,34.31,79
2014-03-24T15:00:00Z,45,-45,1010,2.91,11.38,11.74,285.53,284.02,271.46,271.46,271.46,271.46,284.03,283.8,19.5905,0.25097,0.010745,198.74,768.37,-1.927,0.43,0,0.06,0,84.32,165.14,85.39,165.81,91.09,172.43,117.71,192.24,157.15,212.99,150.57,213.07,217.05,252.71,55.22,160.63,132
2014-03-25T06:00:00Z,45,-45,993.6,9.92,12.43,15.9,286.19,284.03,271.46,271.46,271.46,271.46,284.03,285.65,31.2027,0.78787,0.31092,0,358.05,0.611,4.103,0,0.06,0,100.75,172.67,103.53,174.18,122.64,187.52,178.06,221.98,221.87,245.68,226.36,248.2,255.15,261.9,54.81,-17.71,175
2014-03-25T18:00:00Z,45,-45,1016.6,15.51,-0.68,15.52,275.25,284.16,271.46,271.46,271.46,271.46,284.16,270.37,4.0554,0.0065,0.030425,576.06,274.4,-2.763,0.171,0.0521,0.06,0,91.88,169.11,93.21,169.76,99.9,176.61,118.23,190.27,136.84,199.89,157.95,213.51,206.81,244.12,55.14,-119.75,16
2014-03-26T06:00:00Z,45,-45,1032.3,10.1,-2.5,10.4,275.36,284.16,271.46,271.46,271.46,271.46,284.16,269.7,4.053,0.00743,0.018549,0,260.88,-2.598,0.287,0,0.06,0,85.66,165.13,86.83,165.91,92.26,172.77,108.32,187.15,125.9,197.51,146.4,211.26,192.91,241.63,54.92,52.11,47
2014-03-26T15:00:00Z,45,-45,1038.1,-1,1.35,1.68,275.27,283.86,271.46,271.46,271.46,271.46,283.86,268.15,4.7935,0,0.000452,470.08,632.82,-4.633,0.32,0,0.06,0,80.13,163.3,80.99,164.05,84.82,170.41,98.76,184.39,118.65,196.07,131.75,208.15,175.77,240.51,55.18,142.41,158
2014-03-27T06:00:00Z,45,-45,1016.9,-13.55,15.11,20.29,283.44,283.86,271.46,271.46,271.46,271.46,283.86,281.63,29.611,0.74996,0.386926,0,339.85,-1.36,8.763,0,0.06,0,111.29,178.89,114.75,180.63,144.47,199.47,217.42,243.11,251.92,261.44,259.52,263.9,243.05,248.75,54.82,-1.89,146
2014-03-27T15:00:00Z,45,-45,1004.9,10.02,6.39,11.88,284.94,283.29,271.46,271.46,271.46,271.46,283.28,284.56,31.8657,1.15006,0.151898,15.24,897.88,-0.805,32.605,0,0.06,0,88.61,166.31,90.17,167.48,103.53,178.45,154.95,211.6,207.14,238.95,217.24,245.97,266.97,271.26,55.22,-150,61
2014-03-28T15:00:00Z,45,-45,1015,18.09,-0.94,18.11,276.29,283.18,271.46,271.46,271.46,271.46,283.18,273.45,7.3558,0.01528,0.036306,332.72,708.75,-5.278,0.64,0,0.06,0,100.27,174.59,101.25,175.2,112.63,184.47,141.92,203.97,168.46,217.36,193.4,231.57,243.06,257.53,55.1,121.58,188
2014-03-29T06:00:00Z,45,-45,1025.1,11.55,-4.8,12.51,276.08,283.18,271.46,271.46,271.46,271.46,283.18,271.78,10.6574,0.00937,0.043771,0,276.35,-2.08,0,0,0.06,0,86.89,164.53,88.09,164.92,94,172.1,115.02,188.96,144.57,204.9,150.94,211.88,203.79,244.93,54.83,12.65,119
2014-03-29T15:00:00Z,45,-45,1024,8.61,1.23,8.69,277.21,282.82,271.46,271.46,271.46,271.46,282.82,273.69,17.193,0.1976,0.165809,329.39,698.69,-4.548,0.055,0,0.06,0,84.95,164.13,86.33,165.2,95.65,174.22,132.36,199.49,176.83,222.55,185.81,229.93,248.04,260.45,55.24,-171.49,92
2014-03-30T15:00:00Z,45,-45,1023.2,6.63,-10.68,12.58,275.4,282.45,271.46,271.46,271.46,271.46,282.46,272.03,5.9609,0.01959,0.017079,331.24,817.6,-3.718,0.447,0,0.06,0,86.67,165.03,87.79,165.66,94.57,173.35,114.17,189.74,137.44,202.49,156.09,215.58,212.7,248.66,54.98,93.24,230
2014-03-31T06:00:00Z,45,-45,1024.6,4.13,-9.32,10.19,275.33,282.46,271.46,271.46,271.46,271.46,282.46,271.48,8.6191,0.02407,0.032008,0,292.81,-1.584,0,0,0.06,0,83.76,162.96,85.01,163.64,90.48,170.74,110.07,186.96,137.09,201.83,147.45,211.04,201.45,244.97,54.86,27.22,92
2014-03-31T15:00:00Z,45,-45,1024.4,2.64,-7.03,7.51,275.75,283.47,271.46,271.46,271.46,271.46,283.47,271.3,10.762,0.00017,0.003619,455.97,718.98,-3.785,0,0,0.06,0,80.67,162.12,81.41,162.94,86.26,170.13,107.06,188.04,141.1,206.41,140.36,211.33,195.85,245.67,55.23,169.71,119
2014-01-01T06:00:00Z,35,-45,1017.7,10.21,8.12,13.05,293.32,293.14,271.46,271.46,271.46,271.46,293.14,290.23,29.4855,0.02103,0.003732,0,343.54,-0.874,0,0,0.06,0,89.35,171.47,90.41,172.14,96.49,178.72,128.23,200.23,177.59,226.63,159.48,219.3,233.11,261.45,54.81,1.54,136
2014-01-01T15:00:00Z,35,-45,1017.1,12.65,1.69,12.77,293.15,293.11,271.46,271.46,271.46,271.46,293.11,292,41.5615,0.74616,0.012441,108.63,908.59,-1.967,1.373,0,0.06,0,94.92,174.76,96.75,175.55,111.08,186.34,170.54,222.35,229.11,253.35,225.73,252.32,273.82,277.13,55.19,161.8,133
2014-01-03T06:00:00Z,35,-45,1026.1,-0.02,0.39,0.39,288.61,293.02,271.46,271.46,271.46,271.46,293.02,284.03,20.0764,0.02533,0.002828,0,332.47,-0.723,0.138,0,0.06,0,83.63,168.44,84.55,169.25,89.7,175.78,119.28,196.85,165.42,221.45,153.26,218.97,226.26,260.79,54.83,18.42,106
2014-01-03T15:00:00Z,35,-45,1023.2,4.39,10.01,10.93,291.41,292.75,271.46,271.46,271.46,271.46,292.75,285.97,26.0252,0.06232,0.001131,160.02,854.25,-2.537,0.414,0,0.06,0,89.42,171.94,90.5,172.54,96.83,179.09,129.06,200.21,180.96,227.44,158.8,217.99,230.89,260.33,55.14,140.92,164
2014-01-04T18:00:00Z,35,-45,1020.6,10.16,-8.48,13.24,290.71,293.12,271.46,271.46,271.46,271.46,293.11,285.24,13.0057,0.00904,0.017418,212.96,375.87,-1.445,0.932,0,0.06,0,91.22,172.72,92.39,173.47,98.87,179.88,127.69,199.27,171.36,222.07,159.77,218.33,230.5,260.4,55.17,-141.24,48
2014-01-05T06:00:00Z,35,-45,1026.6,6.43,-8.14,10.37,288.12,293.11,271.46,271.46,271.46,271.46,293.11,283.64,13.531,0.08031,0.000226,0,355.58,-2.524,0,0,0.06,0,89.03,170.85,90.39,171.52,96.1,177.79,121.59,195.57,157.88,215.11,157.7,217.3,223.85,256.91,54.86,36.55,74
2014-01-05T15:00:00Z,35,-45,1029.9,4.21,-9.13,10.05,288.67,293.05,271.46,271.46,271.46,271.46,293.05,282.13,14.9886,0.06595,0.010405,174.53,875.81,-6.182,0.127,0,0.06,0,87.84,171.3,88.93,171.56,95.65,178.7,122.49,197.78,160.42,217.71,162.36,221.18,229.58,259.16,55.05,116.14,201
2014-01-06T06:00:00Z,35,-45,1031.5,2.24,-6.84,7.2,288.99,293.05,271.46,271.46,271.46,271.46,293.05,282.23,14.2826,0.05362,0,0,334.12,-1.989,0,0,0.06,0,86.33,169.37,87.48,169.94,93.01,176.56,118.64,194.93,156.4,214.84,156.39,217.46,226.68,258.01,54.8,-28.66,189
2014-01-06T15:00:00Z,35,-45,1031,3.76,-3.83,5.37,290.26,292.66,271.46,271.46,271.46,271.46,292.66,282.08,15.4831,0.04872,0,151.52,870.32,-4.331,0.121,0,0.06,0,83.52,169,84.3,169.41,88.77,175.49,110.53,192.19,145.82,210.99,140.61,212.63,202.91,251.88,55.21,-166.57,86
2014-01-07T03:00:00Z,35,-45,1030.6,2.84,-4.96,5.71,290.38,292.65,271.46,271.46,271.46,271.46,292.66,284.29,19.3777,0.08461,0.00181,317.25,876.83,-3.4,0.397,0,0.06,0,85.95,169.36,87.12,170.25,93.99,177.53,128.64,201.03,176.55,226.41,171.16,226.36,242.03,265.59,54.92,59.27,35
2014-01-08T06:00:00Z,35,-45,1028.3,7.19,5.56,9.09,291.67,292.79,271.46,271.46,271.46,271.46,292.79,285.37,23.1184,0.1775,0.017079,0,383.52,-1.531,0,0,0.06,0,85.4,169.49,86.44,170.23,91.63,176.61,119.87,196.6,168.2,222.36,149.02,215.53,218.9,256.65,54.8,-7.58,152
2014-01-08T15:00:00Z,35,-45,1026.8,7.41,6.5,9.86,292.68,292.76,271.46,271.46,271.46,271.46,292.76,287.76,23.9598,0.04509,0.003393,154.85,952.25,-3.65,0.16,0,0.06,0,87.09,170.78,88.12,171.36,93.98,177.85,124.81,198.43,172.87,223.47,155.71,217.26,228.63,259.97,55.2,171.95,118
2014-01-10T06:00:00Z,35,-45,1020.4,7.85,0.39,7.86,289.01,292.83,271.46,271.46,271.46,271.46,292.83,287.65,28.0586,0.24616,0.086524,0,375.55,-0.626,4.721,0,0.06,0,86.64,169.74,88.04,170.55,95.64,177.98,134.59,204.12,190.37,233.19,175.56,227.62,247.31,264.42,54.82,9.96,121
2014-01-11T18:00:00Z,35,-45,1029.5,1.46,-8.01,8.14,285.92,292.67,271.46,271.46,271.46,271.46,292.67,278.7,11.9896,0.02322,0.031443,359.67,309.77,-2.647,0.281,0,0.06,0,86.45,169.75,87.37,170.5,92.44,176.59,113.46,192.24,144.55,208.3,147.73,213.47,206.04,249.42,55.11,-122.11,19
